Customer_ID,Region,Retention_Strategy,Recommended_Strategy,Risk_Level,LTV_Segment,Action_Priority,Churn_Probability,Projected_Churn,Lifetime_Value,Purchase_Frequency,Average_Order_Value,Engagement_Score,Most_Frequent_Category,Time_Between_Purchases
CUST_GF7YN5,Europe,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.81,0.6885,8838.28,1,92.52,0.42,Clothing,19
CUST_GZBGEN,South America,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.44,0.4048,702.58,9,33.13,0.321,Sports,74
CUST_CA7CD4,Asia,Discount,Standard Communication,Low Risk,High Value,High Priority,0.21,0.21,9063.82,3,141.81,0.545,Clothing,6
CUST_J0BHKK,South America,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.61,0.61,118.35,13,93.13,0.601,Clothing,43
CUST_B2I8NG,North America,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.59,0.5428,3379.28,3,86.66,0.242,Sports,60
CUST_RDUDKB,Asia,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.31,0.2852,4886.37,5,176.19,0.514,Clothing,21
CUST_K6F2WP,Europe,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.68,0.5780000000000001,9515.96,9,129.09,0.624,Home,20
CUST_UD15DX,Europe,Discount,Standard Communication,Low Risk,High Value,High Priority,0.11,0.11,9593.86,13,20.83,0.69,Sports,27
CUST_3GEAVU,Asia,Discount,VIP Treatment,High Risk,High Value,High Priority,0.79,0.6715,6983.79,9,63.41,0.596,Clothing,25
CUST_1WSMLQ,Europe,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.59,0.5428,222.94,3,28.68,0.304,Home,49
CUST_4VTTKX,South America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.81,0.6885,8110.68,19,176.7,0.798,Sports,36
CUST_1NA3CW,North America,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.45,0.41400000000000003,3795.26,1,23.43,0.144,Electronics,68
CUST_8OWC8G,North America,Discount,Discounts,Medium Risk,High Value,High Priority,0.53,0.48760000000000003,7661.79,5,104.98,0.311,Sports,57
CUST_AGY6PS,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.96,0.96,4270.83,15,90.4,0.833,Home,11
CUST_PUJGPK,South America,Discount,Discounts,Medium Risk,Low Value,Monitor,0.56,0.5152000000000001,1764.9,4,96.16,0.437,Electronics,30
CUST_6AW3D2,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.84,0.84,890.86,14,41.63,0.559,Sports,55
CUST_CJU9RP,South America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.8,0.68,8160.3,7,24.02,0.184,Clothing,89
CUST_8EOIWX,North America,Email Campaign,VIP Treatment,High Risk,High Value,High Priority,0.76,0.646,6730.94,14,80.27,0.447,Clothing,75
CUST_6IUYWL,North America,Email Campaign,Loyalty Programs,Low Risk,High Value,Monitor,0.01,0.009000000000000001,7995.3,18,107.21,0.878,Electronics,17
CUST_SK0I65,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.42,0.3864,5012.28,1,147.7,0.105,Home,75
CUST_VZ1BDF,Asia,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.46,0.4232,2893.9,10,88.1,0.538,Clothing,40
CUST_XBZB9S,South America,Loyalty Program,Discounts,Medium Risk,Medium Value,High Priority,0.48,0.4416,6513.0,5,128.21,0.143,Electronics,87
CUST_J1ROUL,North America,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.26,0.26,2137.88,9,59.8,0.681,Clothing,10
CUST_8W50SX,Asia,Loyalty Program,Standard Communication,Low Risk,Medium Value,Monitor,0.03,0.03,6638.19,11,114.34,0.509,Home,50
CUST_AJNW25,Asia,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.74,0.629,8188.37,3,197.2,0.337,Clothing,43
CUST_ICIWHQ,Europe,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.32,0.2944,5733.21,12,124.66,0.569,Electronics,44
CUST_96R07D,North America,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.53,0.48760000000000003,7080.33,14,107.11,0.47,Home,71
CUST_KH6554,North America,Discount,VIP Treatment,High Risk,High Value,High Priority,0.62,0.527,7592.6,11,131.44,0.537,Electronics,45
CUST_U051CV,Europe,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.02,0.02,398.71,6,32.66,0.495,Sports,29
CUST_SXXMT5,Asia,Email Campaign,Loyalty Programs,Low Risk,Low Value,Maintain,0.15,0.135,1054.81,17,85.17,0.818,Sports,23
CUST_YHTJLE,Asia,Discount,Re-engagement Campaign,Low Risk,Low Value,Maintain,0.14,0.12320000000000002,2027.99,6,197.17,0.287,Clothing,66
CUST_3HFTWG,South America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.89,0.7565,7123.29,19,38.7,0.742,Home,46
CUST_SBT7TL,South America,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.15,0.15,7218.43,2,54.44,0.452,Sports,18
CUST_J010II,North America,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.91,0.91,5640.51,7,96.33,0.448,Clothing,42
CUST_QH8VGN,Europe,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.13,0.13,7164.17,19,128.49,0.506,Sports,88
CUST_PPQMY6,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,High Priority,0.54,0.4968000000000001,5996.19,16,54.95,0.842,Home,14
CUST_JQMO38,Europe,Loyalty Program,Loyalty Programs,Low Risk,High Value,High Priority,0.24,0.216,9165.15,13,42.4,0.803,Sports,7
CUST_LXE9W3,Europe,Email Campaign,Standard Communication,High Risk,Low Value,High Priority,0.95,0.95,1178.52,16,62.04,0.893,Sports,5
CUST_VVRTID,Europe,Discount,Discounts,Medium Risk,Low Value,Monitor,0.47,0.4324,1393.37,1,61.03,0.223,Home,54
CUST_4VTEVS,Asia,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.86,0.86,6212.08,11,134.13,0.655,Home,24
CUST_HUEDYC,North America,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.84,0.84,137.54,16,81.53,0.528,Clothing,70
CUST_EJ8FTO,Europe,Discount,Standard Communication,Low Risk,High Value,High Priority,0.26,0.26,7692.08,19,110.9,0.59,Clothing,73
CUST_MKD2V4,South America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.81,0.6885,9249.79,15,165.12,0.855,Clothing,7
CUST_33T06R,South America,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.15,0.15,1495.32,5,138.45,0.603,Electronics,5
CUST_USY5LQ,North America,Email Campaign,Re-engagement Campaign,High Risk,Medium Value,Immediate Action,0.91,0.8008000000000001,6576.84,5,159.05,0.21,Electronics,75
CUST_U63UAH,South America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.69,0.69,4846.84,17,58.72,0.526,Sports,75
CUST_LWIDJX,Asia,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.15,0.15,5312.14,5,181.58,0.48,Sports,27
CUST_3VGA95,Asia,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.19,0.19,2477.08,5,33.91,0.603,Clothing,5
CUST_M7GM6A,Europe,Discount,Standard Communication,High Risk,Low Value,High Priority,0.87,0.87,2438.26,13,107.36,0.719,Sports,22
CUST_Q41VUK,South America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.97,0.8245,7480.44,3,27.66,0.203,Home,67
CUST_29GLJR,South America,Email Campaign,Standard Communication,Low Risk,High Value,High Priority,0.16,0.16,9289.09,4,85.43,0.51,Home,17
CUST_YMW2M3,Asia,Email Campaign,Standard Communication,High Risk,Medium Value,Immediate Action,0.9,0.9,6155.99,8,30.53,0.576,Electronics,24
CUST_GPBTFF,South America,Discount,Standard Communication,Low Risk,Medium Value,Maintain,0.04,0.04,4481.22,19,190.28,0.601,Sports,71
CUST_2AE24H,Asia,Loyalty Program,Re-engagement Campaign,Low Risk,Low Value,Maintain,0.18,0.15839999999999999,971.53,2,139.21,0.053,Home,89
CUST_TJ4CA0,South America,Loyalty Program,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.71,0.6248,4432.72,2,78.99,0.176,Home,67
CUST_QFLDVQ,South America,Discount,Standard Communication,Low Risk,High Value,High Priority,0.17,0.17,9528.08,4,162.03,0.437,Sports,30
CUST_X75Q8E,North America,Loyalty Program,Re-engagement Campaign,High Risk,Low Value,Monitor,0.69,0.6072,1816.76,2,96.46,0.064,Home,87
CUST_APLPAC,South America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.62,0.527,8955.36,9,71.51,0.377,Electronics,64
CUST_DPPBLW,Europe,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.63,0.5355,9940.54,15,195.21,0.737,Home,28
CUST_HE7GF4,Asia,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.9,0.9,1962.89,1,60.63,0.369,Sports,28
CUST_BVUHSO,Europe,Discount,Standard Communication,High Risk,Medium Value,High Priority,0.84,0.84,5561.82,8,182.63,0.604,Clothing,19
CUST_BTBTNA,South America,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.59,0.5428,3988.08,6,37.9,0.388,Electronics,48
CUST_IU2N61,North America,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.18,0.18,362.25,18,141.36,0.569,Home,72
CUST_5I1SBF,Asia,Discount,Discounts,Medium Risk,High Value,High Priority,0.49,0.45080000000000003,9721.63,15,43.61,0.49,Clothing,72
CUST_1VUAOH,Asia,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.55,0.5060000000000001,3737.64,19,124.91,0.927,Sports,13
CUST_F6T1V4,North America,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.67,0.67,2760.6,18,75.41,0.704,Sports,48
CUST_70KBHP,North America,Discount,Standard Communication,Low Risk,High Value,Monitor,0.03,0.03,8881.99,11,170.28,0.458,Clothing,59
CUST_K6SNJ2,South America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.81,0.6885,9007.73,7,64.65,0.426,Sports,46
CUST_0ZOSIH,Asia,Loyalty Program,Discounts,Medium Risk,Medium Value,High Priority,0.47,0.4324,6547.96,13,168.71,0.623,Electronics,39
CUST_WBGU5J,Europe,Discount,Discounts,Medium Risk,High Value,High Priority,0.54,0.4968000000000001,9599.2,7,142.97,0.285,Electronics,71
CUST_CRKWTN,Asia,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.3,0.276,3504.83,1,122.8,0.358,Sports,30
CUST_U9FRG8,Asia,Email Campaign,VIP Treatment,High Risk,High Value,High Priority,0.61,0.5185,7219.55,5,113.96,0.396,Electronics,42
CUST_JFNNHS,South America,Loyalty Program,Standard Communication,Low Risk,High Value,High Priority,0.12,0.12,9342.58,4,60.97,0.364,Electronics,43
CUST_B4ZCM6,Asia,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.8,0.68,9856.4,11,22.59,0.509,Clothing,50
CUST_GIHAJA,North America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.75,0.6375,8872.13,11,173.59,0.458,Sports,59
CUST_062IDP,North America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.68,0.68,3519.18,14,49.31,0.823,Electronics,8
CUST_UUH17N,South America,Email Campaign,Loyalty Programs,Low Risk,Medium Value,Monitor,0.02,0.018000000000000002,5573.81,17,127.84,0.852,Electronics,17
CUST_LI2I87,North America,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.05,0.05,7634.8,17,114.78,0.633,Electronics,56
CUST_3PCAG6,Asia,Email Campaign,Loyalty Programs,Low Risk,Medium Value,Monitor,0.08,0.07200000000000001,4597.59,18,185.04,0.738,Home,42
CUST_FLUWOI,Asia,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.59,0.5428,1758.87,5,168.86,0.497,Clothing,24
CUST_EYD6VW,South America,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.69,0.69,1840.03,8,22.17,0.615,Electronics,17
CUST_PDEK9O,South America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.86,0.731,9613.21,17,94.84,0.509,Home,78
CUST_Q03FR8,North America,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.44,0.4048,3073.95,10,133.25,0.404,Sports,64
CUST_QWFFG1,Europe,Discount,Discounts,Medium Risk,High Value,High Priority,0.44,0.4048,7419.89,17,180.45,0.532,Sports,74
CUST_SGBCTH,Asia,Email Campaign,Standard Communication,Low Risk,High Value,Monitor,0.24,0.24,7328.1,2,94.47,0.373,Electronics,32
CUST_TTHS4Q,Asia,Discount,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.67,0.5896,5662.49,5,144.06,0.266,Sports,65
CUST_PHPJEI,South America,Loyalty Program,Re-engagement Campaign,High Risk,Low Value,Monitor,0.9,0.792,609.12,8,27.48,0.244,Home,83
CUST_VQHE6F,North America,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.27,0.27,6945.37,13,21.74,0.426,Electronics,74
CUST_R2FEDT,North America,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.89,0.89,2385.94,15,81.04,0.423,Electronics,84
CUST_L7BA41,Europe,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.47,0.4324,9488.2,9,199.83,0.686,Clothing,9
CUST_YNBRYQ,Asia,Discount,Re-engagement Campaign,Low Risk,Medium Value,Monitor,0.04,0.0352,4910.41,2,29.44,0.103,Home,80
CUST_RO1YTK,Asia,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.08,0.08,1501.25,3,95.5,0.382,Sports,35
CUST_8HBQNN,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.43,0.3956,4622.78,6,199.58,0.321,Home,60
CUST_9HQP8U,Europe,Discount,Discounts,Medium Risk,Low Value,Monitor,0.4,0.36800000000000005,1450.42,15,78.39,0.625,Electronics,48
CUST_SLRUQ3,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,High Priority,0.77,0.77,2938.52,16,147.35,0.696,Home,40
CUST_HMTVS4,Europe,Discount,Standard Communication,High Risk,Low Value,High Priority,0.94,0.94,1986.64,7,21.62,0.527,Clothing,28
CUST_A58FS5,North America,Email Campaign,Loyalty Programs,Low Risk,Low Value,Maintain,0.03,0.027,795.71,13,36.85,0.814,Electronics,5
CUST_5S349L,South America,Discount,Standard Communication,Low Risk,Low Value,Maintain,0.19,0.19,388.2,7,77.82,0.561,Home,22
CUST_IQA76R,North America,Loyalty Program,Standard Communication,Low Risk,High Value,Monitor,0.1,0.1,7710.82,13,155.77,0.645,Home,35
CUST_C8K6GS,Europe,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.89,0.89,141.03,6,189.27,0.444,Sports,38
CUST_YLBYFS,Europe,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.78,0.663,7520.9,9,66.54,0.394,Electronics,61
CUST_MO30UI,North America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.97,0.8245,9540.37,15,166.0,0.766,Sports,23
CUST_P912BP,South America,Email Campaign,Discounts,Medium Risk,Medium Value,Monitor,0.34,0.3128,4003.87,1,174.74,0.358,Clothing,30
CUST_V90KA5,Asia,Loyalty Program,VIP Treatment,High Risk,High Value,Immediate Action,0.72,0.612,9651.91,5,140.72,0.16,Electronics,84
CUST_RAY5JL,Asia,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.36,0.3312,5589.62,3,164.42,0.225,Home,63
CUST_IRE5UX,South America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.79,0.6715,7345.31,9,145.76,0.445,Electronics,52
CUST_NDXQII,Asia,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,1.0,1.0,4602.74,17,94.06,0.835,Electronics,20
CUST_QQN4B4,North America,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.48,0.4416,2429.21,4,29.69,0.566,Clothing,7
CUST_S7N5P0,South America,Email Campaign,VIP Treatment,High Risk,High Value,Immediate Action,0.96,0.816,6944.46,5,57.72,0.345,Home,51
CUST_I2AWEP,South America,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.05,0.05,2682.81,2,190.15,0.496,Clothing,10
CUST_BFIZPE,Asia,Email Campaign,Discounts,Medium Risk,High Value,High Priority,0.51,0.4692,6923.32,11,45.47,0.419,Electronics,66
CUST_GHX6EJ,South America,Email Campaign,Discounts,Medium Risk,Medium Value,High Priority,0.42,0.3864,6586.98,2,186.21,0.429,Home,22
CUST_TE0GU8,South America,Email Campaign,VIP Treatment,High Risk,High Value,High Priority,0.61,0.5185,7534.36,14,59.09,0.638,Electronics,41
CUST_D1FR8X,South America,Discount,Standard Communication,High Risk,Low Value,Monitor,0.78,0.78,1139.46,7,121.04,0.471,Home,38
CUST_75DC10,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.88,0.88,4949.03,2,174.28,0.502,Sports,9
CUST_Q2JJJW,South America,Discount,Standard Communication,Low Risk,High Value,Monitor,0.11,0.11,6818.18,10,193.43,0.673,Electronics,16
CUST_XBV25P,South America,Discount,Loyalty Programs,Low Risk,Medium Value,Monitor,0.29,0.261,3890.13,10,145.86,0.718,Electronics,8
CUST_FR6OAK,Europe,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.07,0.07,5665.47,7,193.55,0.583,Electronics,18
CUST_XT5LBL,Europe,Email Campaign,Standard Communication,High Risk,Medium Value,Immediate Action,0.98,0.98,5668.56,10,81.13,0.37,Clothing,70
CUST_1CQYZW,Asia,Email Campaign,VIP Treatment,High Risk,High Value,High Priority,0.62,0.527,8698.4,12,56.51,0.518,Electronics,53
CUST_GJB1KY,South America,Discount,Discounts,Medium Risk,Low Value,Maintain,0.37,0.34040000000000004,815.38,19,65.67,0.719,Home,50
CUST_Q93Z88,Asia,Loyalty Program,Discounts,Medium Risk,Low Value,Monitor,0.57,0.5244,2047.45,8,113.59,0.609,Clothing,18
CUST_DK63FG,Asia,Discount,Discounts,Medium Risk,Medium Value,Monitor,0.49,0.45080000000000003,5003.57,19,111.03,0.961,Electronics,7
CUST_BU9C7Z,Europe,Loyalty Program,Discounts,Medium Risk,Medium Value,Monitor,0.33,0.30360000000000004,6355.67,17,77.88,0.717,Home,41
CUST_QZIJJF,South America,Discount,Standard Communication,Low Risk,Medium Value,Monitor,0.12,0.12,5560.39,7,74.83,0.611,Clothing,13
CUST_VTAM84,Europe,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.78,0.78,1817.45,15,47.1,0.434,Electronics,82
CUST_OO8BXH,Asia,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.08,0.08,1269.26,10,27.54,0.595,Electronics,30
CUST_YB6P8Y,Europe,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.71,0.71,3412.8,18,66.42,0.839,Clothing,24
CUST_I55WFV,South America,Email Campaign,Standard Communication,Low Risk,Medium Value,Monitor,0.03,0.03,5986.89,8,167.16,0.317,Clothing,70
CUST_4970U9,Asia,Loyalty Program,Standard Communication,Low Risk,Medium Value,Monitor,0.13,0.13,4689.24,6,138.64,0.439,Electronics,39
CUST_W797D7,South America,Loyalty Program,Discounts,Medium Risk,Medium Value,High Priority,0.57,0.5244,4938.82,13,136.85,0.449,Sports,70
CUST_Z8RQTP,Europe,Discount,Standard Communication,High Risk,Low Value,Monitor,0.9,0.9,917.62,8,40.13,0.632,Sports,14
CUST_B4OF1M,South America,Loyalty Program,Standard Communication,High Risk,Low Value,Monitor,0.84,0.84,719.95,14,186.01,0.717,Clothing,27
CUST_D63GCG,North America,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.2,0.2,2101.88,11,28.45,0.638,Clothing,27
CUST_CACEBD,Europe,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.71,0.71,1369.15,15,23.99,0.591,Sports,54
CUST_WBIFHC,North America,Email Campaign,Standard Communication,Low Risk,Medium Value,Monitor,0.23,0.23,5719.87,10,60.46,0.432,Sports,59
CUST_JMAFHN,Europe,Email Campaign,Standard Communication,Low Risk,Low Value,Maintain,0.19,0.19,918.67,9,30.0,0.507,Clothing,41
CUST_GFJ0NT,South America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.89,0.7565,8035.51,1,73.46,0.268,Electronics,46
CUST_5X8YJD,Asia,Email Campaign,Loyalty Programs,Low Risk,Medium Value,Monitor,0.15,0.135,4295.18,18,83.49,0.918,Clothing,10
CUST_5FWFKB,South America,Email Campaign,Discounts,Medium Risk,Low Value,Monitor,0.37,0.34040000000000004,3244.38,13,66.32,0.64,Home,36
CUST_P95H7U,Europe,Loyalty Program,Loyalty Programs,Low Risk,High Value,High Priority,0.12,0.108,9052.18,12,175.53,0.76,Sports,10
CUST_DWWQB9,Europe,Discount,Discounts,Medium Risk,Low Value,Monitor,0.58,0.5336,728.85,1,83.97,0.184,Home,61
CUST_B3A9NS,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,Immediate Action,0.94,0.94,5850.77,8,176.06,0.654,Home,10
CUST_PF6OM0,North America,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.63,0.63,1166.56,10,44.69,0.426,Electronics,60
CUST_Q64NA0,Europe,Email Campaign,Standard Communication,High Risk,Low Value,Monitor,0.64,0.64,2775.15,11,48.55,0.542,Home,44
CUST_ZJGH5Q,North America,Email Campaign,Standard Communication,High Risk,Medium Value,High Priority,0.62,0.62,4990.73,10,139.41,0.533,Sports,41
CUST_ZX36TC,North America,Loyalty Program,Standard Communication,High Risk,Medium Value,High Priority,0.73,0.73,3890.61,7,138.15,0.589,Electronics,17
CUST_OJH7NN,Europe,Loyalty Program,Discounts,Medium Risk,High Value,High Priority,0.4,0.36800000000000005,7840.4,19,73.8,0.697,Clothing,54
CUST_B3J1CT,North America,Discount,VIP Treatment,High Risk,High Value,Immediate Action,0.92,0.782,6833.99,2,59.28,0.474,Home,14
CUST_ZMG0WW,Europe,Discount,Standard Communication,Low Risk,Low Value,Monitor,0.22,0.22,3106.17,12,199.04,0.333,Clothing,86
CUST_TY0885,North America,Loyalty Program,Standard Communication,Low Risk,Low Value,Maintain,0.29,0.29,960.37,16,169.41,0.562,Home,64
CUST_EHLXHN,Asia,Loyalty Program,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.74,0.6512,5273.34,2,90.26,0.159,Home,70
CUST_ETDAER,South America,Discount,Re-engagement Campaign,High Risk,Medium Value,High Priority,0.63,0.5544,6272.33,5,148.65,0.244,Electronics,69
