Customer_ID,Risk_Level,LTV_Segment,Engagement_Score,Priority_Score,Action_Priority
CUST_AGQMAH,Low Risk,High Value,0.542,54.971155307727386,High Priority
CUST_7LWBCV,High Risk,Medium Value,0.653,58.12910109842636,High Priority
CUST_U5XZ6C,High Risk,Medium Value,0.529,54.45761498275959,High Priority
CUST_4Z6EAD,Low Risk,Medium Value,0.642,45.671384113218714,Monitor
CUST_TK3ZPI,High Risk,Low Value,0.74,43.2894069457667,Monitor
CUST_KFBRRV,High Risk,Medium Value,0.76,56.89855156523757,High Priority
CUST_752Q5P,High Risk,High Value,0.504,77.82144771474515,Immediate Action
CUST_RE62A4,High Risk,Low Value,0.512,43.3729209501028,Monitor
CUST_V4JN9D,High Risk,High Value,0.705,89.89542749025978,Immediate Action
CUST_FBNUJH,Medium Risk,Medium Value,0.351,42.33948814771554,Monitor
CUST_JFENQF,Medium Risk,Low Value,0.385,36.54934118418842,Monitor
CUST_1TW1M4,Medium Risk,High Value,0.401,57.47312535500852,High Priority
CUST_P4SEBY,High Risk,Low Value,0.629,42.218761250270006,Monitor
CUST_LXYY34,Low Risk,Low Value,0.606,17.85569253662088,Maintain
CUST_O8X58Z,High Risk,Low Value,0.615,49.29180700336808,Monitor
CUST_O9ED3E,High Risk,Medium Value,0.169,72.19876677040249,High Priority
CUST_J6G2UH,High Risk,Low Value,0.211,39.1722281334752,Monitor
CUST_7J3XXY,High Risk,High Value,0.449,81.73323559765434,Immediate Action
CUST_ZET3EB,High Risk,Medium Value,0.501,77.7706644959479,Immediate Action
CUST_I6SSZD,High Risk,Low Value,0.251,51.15894381465155,High Priority
CUST_QPFL3G,High Risk,High Value,0.527,64.74900997623942,High Priority
CUST_FC72KP,Low Risk,High Value,0.537,41.136329271902525,Monitor
CUST_NLPL2L,Low Risk,High Value,0.835,55.146633519204464,High Priority
CUST_02L8IS,Medium Risk,High Value,0.313,64.70887701304831,High Priority
CUST_MA67GS,Low Risk,High Value,0.729,53.947726745441884,High Priority
CUST_UEATMR,Medium Risk,Medium Value,0.335,45.81773962575102,Monitor
CUST_4JWX7H,Low Risk,High Value,0.317,34.444764674352186,Monitor
CUST_ECI3U8,High Risk,Low Value,0.829,59.76520236485676,High Priority
CUST_DXUHGQ,High Risk,Low Value,0.353,48.64318143635447,Monitor
CUST_G3B690,High Risk,High Value,0.726,91.27804467307216,Immediate Action
CUST_PKNSKK,Low Risk,Low Value,0.206,4.25541612998712,Maintain
CUST_8Y94RO,Medium Risk,Medium Value,0.105,36.56673360160644,Monitor
CUST_I61VYT,High Risk,High Value,0.833,88.87285094842275,Immediate Action
CUST_6P3LES,Low Risk,High Value,0.445,47.73470163283919,Monitor
CUST_ZGBPS3,High Risk,Low Value,0.315,46.464127139051335,Monitor
CUST_HQCWO9,Low Risk,Low Value,0.377,18.162939910557853,Maintain
CUST_TXP3FP,Medium Risk,Low Value,0.5,27.61512076289831,Monitor
CUST_6N2WWO,Low Risk,Low Value,0.777,5.000486011664281,Maintain
CUST_RLXM37,High Risk,High Value,0.822,74.14568749649992,High Priority
CUST_3BTWVP,High Risk,High Value,0.454,88.67736425674215,Immediate Action
CUST_D4N0OI,Medium Risk,Medium Value,0.446,53.85357048569166,High Priority
CUST_6GXROO,Medium Risk,Low Value,0.455,26.74892397417538,Monitor
CUST_P3YPN3,High Risk,High Value,0.709,90.74264782354777,Immediate Action
CUST_GLJOTK,High Risk,High Value,0.336,75.94679272302535,Immediate Action
CUST_21RSD9,High Risk,Low Value,0.412,47.79569309663432,Monitor
CUST_G9RU5J,High Risk,Medium Value,0.678,55.8130255126123,High Priority
CUST_K8KGHF,Medium Risk,Medium Value,0.4,56.14930158323799,High Priority
CUST_H5HBBB,High Risk,Medium Value,0.63,62.81359352624463,High Priority
CUST_3F2F2X,Medium Risk,Medium Value,0.561,57.65550973223357,High Priority
CUST_XH5YNO,Medium Risk,Low Value,0.238,39.80334728033473,Monitor
CUST_BGH2GQ,High Risk,Medium Value,0.586,63.02390857380577,High Priority
CUST_PTHB20,Medium Risk,Medium Value,0.775,51.758324199780795,High Priority
CUST_FYAHAI,Low Risk,Medium Value,0.706,39.84297823147755,Monitor
CUST_14RRQD,High Risk,High Value,0.173,79.36895685496452,Immediate Action
CUST_JTMIWD,Low Risk,Low Value,0.651,5.654151699640792,Maintain
CUST_ZRWAYD,High Risk,High Value,0.274,74.07164771954527,High Priority
CUST_XVY0HL,High Risk,Medium Value,0.475,71.51813243517844,High Priority
CUST_S5D9AV,Medium Risk,High Value,0.397,62.3269038456923,High Priority
CUST_ED4F5Y,High Risk,Medium Value,0.353,55.51739041737001,High Priority
CUST_X870UQ,High Risk,High Value,0.826,95.7557341376193,Immediate Action
CUST_XYQWK4,High Risk,Medium Value,0.427,69.56994567869629,High Priority
CUST_E2EHUJ,Low Risk,Low Value,0.449,25.052873268958457,Monitor
CUST_IV40BS,High Risk,High Value,0.188,80.35579653911694,Immediate Action
CUST_E9TQO4,High Risk,Medium Value,0.583,61.9869836876085,High Priority
CUST_00RV02,Medium Risk,Low Value,0.511,25.527558661407873,Monitor
CUST_CATBW7,Medium Risk,Low Value,0.599,26.33586806083346,Monitor
CUST_BS00KN,High Risk,Low Value,0.559,38.90159563829532,Monitor
CUST_55TJQY,Low Risk,Medium Value,0.443,38.2286514876357,Monitor
CUST_N5H7ZO,Medium Risk,Low Value,0.574,44.30819139659352,Monitor
CUST_63GZF7,High Risk,Low Value,0.484,63.19335064041537,High Priority
CUST_3V2TI9,High Risk,High Value,0.347,89.15497171932127,Immediate Action
CUST_080GAB,Medium Risk,Medium Value,0.488,36.21097506340152,Monitor
CUST_RBFQTS,High Risk,Low Value,0.25,42.55763138315319,Monitor
CUST_FDGXIJ,Medium Risk,Medium Value,0.257,59.07776986647679,High Priority
CUST_F3VY4I,High Risk,Low Value,0.871,44.54366304791315,Monitor
CUST_L1PWVN,High Risk,Medium Value,0.739,63.51634239221741,High Priority
CUST_LEY2RO,High Risk,Low Value,0.503,60.59435226445434,High Priority
CUST_VZOGH1,Medium Risk,High Value,0.94,67.52112450698817,High Priority
CUST_5VW1BV,High Risk,High Value,0.72,76.66274590590174,Immediate Action
CUST_P4LJH2,Low Risk,Medium Value,0.476,40.74224981399554,Monitor
CUST_Z99LP9,High Risk,High Value,0.586,80.01102826467834,Immediate Action
CUST_0NB1PD,Low Risk,High Value,0.378,47.325653815691574,Monitor
CUST_L4130V,High Risk,Medium Value,0.655,70.55551533236797,High Priority
CUST_ZKL3EJ,Low Risk,High Value,0.534,46.38576125827019,Monitor
CUST_O2BXZY,Medium Risk,Low Value,0.859,43.53598686368473,Monitor
CUST_4IURPD,Medium Risk,High Value,0.049,66.60361848684369,High Priority
CUST_PP8MQ1,Medium Risk,High Value,0.457,67.87073289758953,High Priority
CUST_RZ8OGE,High Risk,Low Value,0.192,36.00193404641711,Monitor
CUST_6K4XT2,Medium Risk,Medium Value,0.379,36.57595982303575,Monitor
CUST_Z5MDZT,High Risk,High Value,0.876,77.38051313231517,Immediate Action
CUST_7OVPXO,Low Risk,Medium Value,0.651,33.15587174092178,Monitor
CUST_VD0FAW,Low Risk,High Value,0.792,44.17489819755674,Monitor
CUST_9BLDLM,High Risk,High Value,0.456,85.68141235389649,Immediate Action
CUST_8BZQV7,Low Risk,Medium Value,0.332,28.29725913421922,Monitor
CUST_UJ4I0I,High Risk,Medium Value,0.551,61.600284406825764,High Priority
CUST_NCFY8T,Low Risk,High Value,0.615,58.15805979343504,High Priority
CUST_2BZAWA,Low Risk,Low Value,0.33,28.049949198780773,Monitor
CUST_O2UVKH,Medium Risk,Low Value,0.498,27.983023592566223,Monitor
CUST_X0PT7A,Medium Risk,Medium Value,0.669,52.15349968399242,High Priority
CUST_6WHN44,Medium Risk,Low Value,0.413,22.093150235605655,Maintain
CUST_2J57LB,High Risk,Low Value,0.058,51.81884565229566,High Priority
CUST_KRTG5H,High Risk,Low Value,0.456,40.671620118882856,Monitor
CUST_F01KL8,High Risk,Medium Value,0.453,71.0513972335336,High Priority
CUST_PYD0XW,Medium Risk,Low Value,0.567,26.77505260126243,Monitor
CUST_A63PPV,High Risk,Medium Value,0.302,51.924680192324615,High Priority
CUST_D7UCZD,High Risk,High Value,0.334,76.66839204140899,Immediate Action
CUST_4OOI0C,Low Risk,Medium Value,0.556,34.884241221789324,Monitor
CUST_NYZ31E,Medium Risk,Low Value,0.255,24.652145651495637,Maintain
CUST_92TSKU,High Risk,Medium Value,0.719,59.94569469667272,High Priority
CUST_3MR8L7,Medium Risk,Medium Value,0.295,55.257126171028105,High Priority
CUST_K8H8DG,Low Risk,High Value,0.377,42.48795371088906,Monitor
CUST_LASLSL,High Risk,Low Value,0.743,41.45444490667776,Monitor
CUST_YA43TG,Medium Risk,High Value,0.432,73.8309239421746,High Priority
CUST_J8HWCH,High Risk,High Value,0.484,92.62476699440786,Immediate Action
CUST_QEA5VH,Medium Risk,High Value,0.587,72.35351048425161,High Priority
CUST_HMC30B,Low Risk,High Value,0.606,44.72946150707617,Monitor
CUST_FJYEPF,High Risk,Medium Value,0.458,68.82566181588358,High Priority
CUST_30ZTG5,Medium Risk,Low Value,0.278,27.603810491451796,Monitor
CUST_AHVVVN,Medium Risk,High Value,0.508,59.71115506772163,High Priority
CUST_BDA0ZF,High Risk,Medium Value,0.589,68.65657175772219,High Priority
CUST_KOU40X,Medium Risk,Low Value,0.402,26.050147203532884,Monitor
CUST_S8T6BC,Medium Risk,Low Value,0.708,33.6793443042633,Monitor
CUST_82HB49,Low Risk,Medium Value,0.38,37.24077777866668,Monitor
CUST_MQBAZI,High Risk,High Value,0.781,83.08183996415914,Immediate Action
CUST_V626EX,Medium Risk,Medium Value,0.739,37.606068545645094,Monitor
CUST_XULMFL,High Risk,Low Value,0.369,48.72037928910294,Monitor
CUST_CKLKD5,Low Risk,High Value,0.402,43.64802555261326,Monitor
CUST_85GRXP,Medium Risk,High Value,0.231,55.02768666447995,High Priority
CUST_LMVCBK,High Risk,Medium Value,0.369,64.99344384265223,High Priority
CUST_D3KM1Z,Low Risk,High Value,0.289,41.91346392313415,Monitor
CUST_3DQVB6,High Risk,High Value,0.546,92.07058169396066,Immediate Action
CUST_OON024,Medium Risk,High Value,0.726,67.88429522308535,High Priority
CUST_N5GNEX,High Risk,Medium Value,0.043,68.60028440682576,High Priority
CUST_OB1C34,Medium Risk,High Value,0.433,59.44318063633527,High Priority
CUST_CAP7L2,Medium Risk,High Value,0.783,68.85612854708513,High Priority
CUST_4XMHVI,Medium Risk,High Value,0.54,64.27889669352064,High Priority
CUST_1AFNI1,Low Risk,High Value,0.306,60.567703624886995,High Priority
CUST_6S7W5J,High Risk,Medium Value,0.437,52.31603958495004,High Priority
CUST_QYQAZB,Medium Risk,Medium Value,0.524,41.83987015688376,Monitor
CUST_JRQXMK,Medium Risk,Medium Value,0.871,41.05652935670456,Monitor
CUST_BYLX0X,Medium Risk,Low Value,0.323,22.773602566461594,Maintain
CUST_EEH2NL,High Risk,Medium Value,0.259,73.2723865372769,High Priority
CUST_NOU43Q,Low Risk,Low Value,0.49,16.384519228461482,Maintain
CUST_PD9KP6,Medium Risk,High Value,0.781,56.298345160283844,High Priority
CUST_FQH90C,High Risk,Medium Value,0.362,68.2284754834116,High Priority
CUST_26AFJ5,Low Risk,Medium Value,0.487,40.61582077969871,Monitor
CUST_PRSFRT,Low Risk,Medium Value,0.861,23.027630663135916,Maintain
CUST_V1M2KZ,Low Risk,High Value,0.492,56.74753194076658,High Priority
CUST_KWLYA4,High Risk,High Value,0.297,82.58358000592014,Immediate Action
CUST_5V5L8M,High Risk,Medium Value,0.236,76.64972159331823,Immediate Action
CUST_Q7RRR3,Medium Risk,High Value,0.565,57.4814275542613,High Priority
CUST_Z32WX1,Medium Risk,High Value,0.195,59.003304079297905,High Priority
CUST_N9FAWV,High Risk,Medium Value,0.434,71.64047337136091,High Priority
CUST_DBZT4Y,Medium Risk,Medium Value,0.767,45.168530044721074,Monitor
CUST_2OYUE7,High Risk,Low Value,0.502,61.72330135923262,High Priority
CUST_036SQ0,High Risk,Medium Value,0.24,78.76460235045641,Immediate Action
CUST_EDOTU5,Medium Risk,High Value,0.53,62.245461891085384,High Priority
CUST_DPYH28,High Risk,Low Value,0.549,40.23276158627807,Monitor
CUST_95PY31,Low Risk,Medium Value,0.644,28.89901157627783,Monitor
CUST_FKQT6A,Medium Risk,Low Value,0.276,19.49043377041049,Maintain
CUST_RH9YR3,Low Risk,Low Value,0.158,16.221885325247804,Maintain
CUST_M27EO6,Low Risk,Medium Value,0.099,33.96299711193069,Monitor
CUST_60GD0Q,Medium Risk,High Value,0.251,53.41238589726154,High Priority
CUST_XV1HKS,Low Risk,High Value,0.407,47.77902669664072,Monitor
CUST_4ZR1LF,Low Risk,High Value,0.252,43.38399321583719,Monitor
CUST_X4IN1I,Medium Risk,Low Value,0.456,35.143463443122634,Monitor
CUST_2H64KQ,Low Risk,Low Value,0.334,4.768078433882414,Maintain
CUST_HH1DPL,High Risk,Low Value,0.221,60.67474019376465,High Priority
CUST_N8CEQQ,High Risk,Medium Value,0.73,73.2489739753754,High Priority
CUST_WTZ9AC,Low Risk,Medium Value,0.621,35.568455642935426,Monitor
CUST_GV0RT6,Medium Risk,Low Value,0.583,21.552587262094292,Maintain
CUST_UMOEHR,Medium Risk,Medium Value,0.24,39.189010536252866,Monitor
CUST_Z534UV,High Risk,Medium Value,0.343,63.197084730033524,High Priority
CUST_MV82N2,Low Risk,Medium Value,0.422,36.27798267158411,Monitor
CUST_XH5D25,Medium Risk,High Value,0.357,59.426566237589704,High Priority
CUST_KE2YP3,Low Risk,Low Value,0.535,16.09902437658504,Maintain
CUST_PFSE1L,Medium Risk,Low Value,0.888,25.443572645743497,Monitor
CUST_X4VDQQ,High Risk,Medium Value,0.643,70.76620438890532,High Priority
CUST_LI4OTM,High Risk,High Value,0.592,95.81263550325207,Immediate Action
CUST_CVRK2A,High Risk,Low Value,0.39,51.39603750490012,High Priority
CUST_SLYZB2,Medium Risk,High Value,0.758,69.20925102202453,High Priority
CUST_RH024X,Low Risk,High Value,0.863,52.55098522364536,High Priority
CUST_IBILQT,High Risk,Low Value,0.48,53.548345160283844,High Priority
CUST_IB2XNZ,High Risk,High Value,0.443,78.45378689088538,Immediate Action
CUST_XXOCAT,High Risk,High Value,0.641,86.48659767834428,Immediate Action
CUST_H48RON,Low Risk,Medium Value,0.56,34.52573061753482,Monitor
CUST_6GFKGP,High Risk,Medium Value,0.274,63.68426842244214,High Priority
CUST_EDOLDZ,High Risk,High Value,0.701,74.92681424354184,High Priority
CUST_GDQFTY,Medium Risk,Medium Value,0.293,49.636737281694764,Monitor
CUST_IBMQG6,Low Risk,Low Value,0.314,17.3388921334112,Maintain
CUST_8ENYMK,Low Risk,Medium Value,0.038,28.726415433970413,Monitor
CUST_I27TEV,High Risk,Medium Value,0.092,51.02197052729265,High Priority
CUST_36WESH,Medium Risk,Low Value,0.938,31.72842348216357,Monitor
CUST_BO41HL,High Risk,Low Value,0.434,55.97196332711985,High Priority
CUST_C0J2Y6,Medium Risk,High Value,0.259,53.421724121378915,High Priority
CUST_HZKEK6,Medium Risk,High Value,0.797,61.972879349104375,High Priority
CUST_4RURGE,High Risk,Medium Value,0.471,66.76434834436027,High Priority
CUST_X4IFF0,High Risk,Low Value,0.19,41.090806179348306,Monitor
CUST_1U5JJ0,High Risk,Low Value,0.504,47.023250558013395,Monitor
CUST_73ZOQI,Low Risk,High Value,0.448,56.990555773338556,High Priority
CUST_5B0O2Y,Medium Risk,Low Value,0.725,32.78961695080682,Monitor
CUST_9W62NQ,High Risk,Medium Value,0.732,72.26990047761146,High Priority
CUST_LXYNWM,High Risk,Medium Value,0.613,69.35564653551685,High Priority
CUST_CD4P8L,Low Risk,High Value,0.435,49.35384249221981,Monitor
CUST_6OYNWC,Medium Risk,Medium Value,0.421,44.33682408377801,Monitor
CUST_H0X9BM,High Risk,High Value,0.33,87.8265678376281,Immediate Action
CUST_B6I6TQ,High Risk,Medium Value,0.169,70.1748081953967,High Priority
CUST_4UZTYW,Medium Risk,Low Value,0.502,24.833978015472372,Maintain
CUST_LFLB5S,Low Risk,High Value,0.393,50.11921686120467,High Priority
CUST_QVY0W6,High Risk,Medium Value,0.427,67.04317103610487,High Priority
CUST_0JMM0F,Medium Risk,Medium Value,0.828,45.40210365048761,Monitor
CUST_FTVV2E,High Risk,Low Value,0.837,43.69681072345736,Monitor
CUST_ESXJ7V,Medium Risk,Medium Value,0.483,34.92538020912502,Monitor
CUST_V2S41P,High Risk,Low Value,0.47,36.852232453578885,Monitor
CUST_5W15MP,Low Risk,Low Value,0.47,23.76333432002368,Maintain
CUST_DUOJ7W,Low Risk,Low Value,0.197,7.842864228741489,Maintain
CUST_JNSD8D,Low Risk,Low Value,0.642,10.054679312303497,Maintain
CUST_UXJF6Z,Low Risk,High Value,0.521,40.744121858924615,Monitor
CUST_4A8II9,Medium Risk,Medium Value,0.484,54.09728833492004,High Priority
CUST_ZAU955,Low Risk,High Value,0.342,50.945174684192416,High Priority
CUST_NUPGMC,High Risk,High Value,0.766,87.67318215637175,Immediate Action
CUST_83AMRD,Medium Risk,High Value,0.786,61.02441458595006,High Priority
CUST_Y9519E,High Risk,High Value,0.535,71.10501852044449,High Priority
CUST_KUTX30,Low Risk,High Value,0.726,52.85195644695472,High Priority
CUST_ZYPB5G,High Risk,High Value,0.558,69.15161563877533,High Priority
CUST_7A4C8S,Low Risk,Low Value,0.523,18.801921246109906,Maintain
CUST_RBKJPB,High Risk,Low Value,0.107,51.84619230861541,High Priority
CUST_SO0PGF,Medium Risk,Low Value,0.482,30.330311927486257,Monitor
CUST_PRBB0A,Medium Risk,Low Value,0.33,15.99352384457227,Maintain
CUST_RS84PM,Medium Risk,Medium Value,0.431,51.89265542373017,High Priority
CUST_G52TF9,Medium Risk,Medium Value,0.287,48.79330703936894,Monitor
CUST_6XNRPB,Medium Risk,Medium Value,0.747,54.59515228365481,High Priority
CUST_TX5ZCM,Medium Risk,Low Value,0.457,27.825597814347546,Monitor
CUST_C781SC,Low Risk,High Value,0.304,46.11110666656,Monitor
CUST_PWPN83,Low Risk,High Value,0.916,59.253394081457955,High Priority
CUST_XP0ZJ4,High Risk,High Value,0.167,78.01098826371833,Immediate Action
CUST_XPND0L,High Risk,High Value,0.178,75.4227401457635,Immediate Action
CUST_PVM7CZ,Medium Risk,Low Value,0.116,19.83974215381169,Maintain
CUST_7W6RN4,Medium Risk,Low Value,0.591,42.87466899205582,Monitor
CUST_5PN9RH,High Risk,Medium Value,0.679,51.60324647791547,High Priority
CUST_DGRE8P,Low Risk,High Value,0.371,45.221959327023846,Monitor
CUST_I7UXPA,Medium Risk,High Value,0.626,56.25247005928142,High Priority
CUST_RS8DRH,High Risk,High Value,0.546,85.69401865644775,Immediate Action
CUST_OBBDQK,High Risk,Low Value,0.491,43.84675432210373,Monitor
CUST_D5LZT7,Low Risk,Medium Value,0.908,32.77786666880005,Monitor
CUST_LIUEZQ,Medium Risk,Low Value,0.567,29.164233941614597,Monitor
CUST_T85F6A,High Risk,Medium Value,0.775,69.51293831051944,High Priority
CUST_L6SN7U,Low Risk,High Value,0.616,45.32201372832948,Monitor
CUST_6CRL89,High Risk,High Value,0.268,88.42633423202156,Immediate Action
CUST_YAI4OU,High Risk,Low Value,0.854,51.84164619950879,High Priority
CUST_41EIZ9,High Risk,Low Value,0.324,41.606498555965345,Monitor
CUST_0O5RYI,Medium Risk,Medium Value,0.139,41.1963547125131,Monitor
CUST_ONGX8P,High Risk,High Value,0.306,74.17681824363784,High Priority
CUST_B2M8YQ,Low Risk,High Value,0.623,47.11174668192036,Monitor
CUST_G3PG4A,Medium Risk,High Value,0.066,60.978873492963835,High Priority
CUST_ODHE9T,High Risk,High Value,0.433,76.7375117002808,Immediate Action
CUST_FQS9QJ,Medium Risk,Medium Value,0.589,53.00723217357217,High Priority
CUST_7H4NUU,High Risk,Low Value,0.512,53.8156255750138,High Priority
CUST_EG2WNE,Low Risk,High Value,0.833,49.2883729209501,Monitor
CUST_8QD6QW,High Risk,High Value,0.512,83.98969775274607,Immediate Action
CUST_JGUXWD,High Risk,High Value,0.705,87.41846004304104,Immediate Action
CUST_2PKQ2C,High Risk,Medium Value,0.878,64.28687088490123,High Priority
CUST_UEFQNI,Medium Risk,Medium Value,0.4,48.10835060041441,Monitor
CUST_0K13WD,Low Risk,Medium Value,0.762,25.092868228837492,Monitor
CUST_XRAI4W,High Risk,High Value,0.904,79.47291334992039,Immediate Action
CUST_SE9L79,Low Risk,Medium Value,0.861,39.080373928974296,Monitor
CUST_D5P67A,Medium Risk,Low Value,0.487,31.35053841292191,Monitor
CUST_9C4IVZ,Medium Risk,High Value,0.278,64.62803907293775,High Priority
CUST_ZM2X8U,Medium Risk,High Value,0.296,70.78232677584262,High Priority
CUST_LXK2LU,Medium Risk,Low Value,0.771,18.11941286590878,Maintain
CUST_9IEMDU,Medium Risk,Low Value,0.385,36.722891349392384,Monitor
CUST_BAG85V,High Risk,High Value,0.498,85.22807347376337,Immediate Action
CUST_5D6VPT,High Risk,Medium Value,0.658,78.1213329119899,Immediate Action
CUST_ALM8G3,Low Risk,Medium Value,0.35,42.923816171588115,Monitor
CUST_GF1UXT,High Risk,High Value,0.797,92.32803787290894,Immediate Action
CUST_XXCJGY,High Risk,Low Value,0.423,50.09723833372001,High Priority
CUST_BG6SS7,Medium Risk,Medium Value,0.713,51.785330847940344,High Priority
CUST_Y2GXEO,Medium Risk,High Value,0.498,67.40822779746713,High Priority
CUST_H3Q59F,Low Risk,Medium Value,0.692,36.084984039616955,Monitor
CUST_MZV3LG,Low Risk,Medium Value,0.578,36.545389089338144,Monitor
CUST_AB7U1U,Low Risk,Low Value,0.421,11.834342024208581,Maintain
CUST_HUHIM8,High Risk,Medium Value,0.737,67.81428954294903,High Priority
CUST_XNG1QP,Low Risk,Medium Value,0.379,37.77138651327632,Monitor
CUST_NAE0L9,Medium Risk,High Value,0.846,70.86429874316983,High Priority
CUST_KW6FX5,Low Risk,Medium Value,0.578,34.632853188476524,Monitor
CUST_U32QK3,Medium Risk,Medium Value,0.234,44.267756426154236,Monitor
CUST_ADAM3B,High Risk,Low Value,0.172,54.989803755290126,High Priority
CUST_2M6BEN,Medium Risk,Medium Value,0.139,58.05544533068794,High Priority
CUST_Q6Q3Z1,Medium Risk,High Value,0.651,75.11250670016081,Immediate Action
CUST_2QPMUA,Low Risk,High Value,0.407,47.21376713041113,Monitor
CUST_AM4A1K,Medium Risk,Medium Value,0.516,43.71015904381706,Monitor
CUST_X9O6VY,Low Risk,Low Value,0.341,9.359874636991288,Maintain
